unix,date,symbol,open,high,low,close,Volume JPY,Volume BTC
1613721600000,2021-02-19 08:00:00,BTC/JPY,5461300.0,5504500.00000028,5456887.90848,5504500.00000028,80423210.85086909,14.61044797
1613718000000,2021-02-19 07:00:00,BTC/JPY,5464099.99999972,5481300.0,5458400.0,5461402.94547575,34225625.82069651,6.26681938
1613714400000,2021-02-19 06:00:00,BTC/JPY,5441100.0,5469300.00000034,5441100.0,5464000.00000005,23493942.67896022,4.29976989
1613710800000,2021-02-19 05:00:00,BTC/JPY,5403100.0,5442900.0,5403100.0,5441000.0,32780598.587440003,6.02473784
1613707200000,2021-02-19 04:00:00,BTC/JPY,5416357.00701214,5439200.00000013,5378499.99999997,5402700.0,15866815.655106,2.93683078
1613703600000,2021-02-19 03:00:00,BTC/JPY,5408012.33967925,5438899.99999983,5408012.33967925,5408599.99999949,29414325.274113223,5.43843606
1613700000000,2021-02-19 02:00:00,BTC/JPY,5421000.0,5425400.0,5364700.0,5416400.0,126422385.48896,23.3406664
1613696400000,2021-02-19 01:00:00,BTC/JPY,5443500.0,5462300.0000004,5405699.99999996,5418429.76289614,50346684.23763647,9.29174806
1613692800000,2021-02-19 00:00:00,BTC/JPY,5452480.32120028,5487299.99999982,5427500.0,5442800.0,38476537.30404,7.0692543
1613689200000,2021-02-18 23:00:00,BTC/JPY,5481655.76402519,5487700.0,5444200.00000017,5448300.0,35170158.515778005,6.45525366
1613685600000,2021-02-18 22:00:00,BTC/JPY,5497828.49726092,5497828.49726092,5460499.99999989,5482100.0,30490780.977475002,5.56187975
1613682000000,2021-02-18 21:00:00,BTC/JPY,5503299.9999996,5514700.0,5486800.0,5492400.0,26029788.484392002,4.73923758
1613678400000,2021-02-18 20:00:00,BTC/JPY,5471700.0,5504600.0,5450300.00000045,5504600.0,53261038.275466,9.67573271
1613674800000,2021-02-18 19:00:00,BTC/JPY,5484700.0,5500200.00000052,5469727.58632351,5469727.58632351,19096805.11663924,3.49136311
1613671200000,2021-02-18 18:00:00,BTC/JPY,5482770.68484956,5514500.00000027,5475200.0,5481499.29852323,45905620.50476482,8.37464679
1613667600000,2021-02-18 17:00:00,BTC/JPY,5498743.62404828,5511100.0,5476200.0,5483700.0,17131463.865414,3.12407022
1613664000000,2021-02-18 16:00:00,BTC/JPY,5469400.0,5508600.00000015,5447700.0,5507900.0,63828798.606372,11.58859068
1613660400000,2021-02-18 15:00:00,BTC/JPY,5537299.99999997,5539399.99999983,5445599.99999961,5456999.22685019,74195874.92752908,13.59646059
1613656800000,2021-02-18 14:00:00,BTC/JPY,5478984.60082152,5537200.00000018,5466000.00000007,5537200.00000018,69517521.87654226,12.55463445
1613653200000,2021-02-18 13:00:00,BTC/JPY,5433600.0,5497800.00000033,5420500.0,5478100.0,50628469.547314994,9.24197615
1613649600000,2021-02-18 12:00:00,BTC/JPY,5427200.0,5455200.00000028,5377800.00000003,5440500.0,33293329.732260004,6.11953492
1613646000000,2021-02-18 11:00:00,BTC/JPY,5463431.77173,5465017.827015,5405600.0,5427300.0,75353905.576212,13.88423444
1613642400000,2021-02-18 10:00:00,BTC/JPY,5477325.66930699,5495400.00000045,5452000.00000048,5472455.30828165,34926122.090477936,6.38216671
1613638800000,2021-02-18 09:00:00,BTC/JPY,5466485.48329958,5482600.0,5441000.0,5475951.05089578,34024689.44624452,6.21347582
1613635200000,2021-02-18 08:00:00,BTC/JPY,5507400.0,5519300.0,5454599.99999982,5467300.0,39899342.090618,7.29781466
1613631600000,2021-02-18 07:00:00,BTC/JPY,5500000.0,5510793.65079365,5432699.99999988,5497400.0,47452402.95071401,8.63179011
1613628000000,2021-02-18 06:00:00,BTC/JPY,5528458.938618,5536200.00000022,5500000.0,5504300.0,23403390.25211,4.2518377
1613624400000,2021-02-18 05:00:00,BTC/JPY,5523917.31356133,5546500.00000028,5514976.40598019,5524400.0,49311897.733168,8.92619972
1613620800000,2021-02-18 04:00:00,BTC/JPY,5507900.0,5527700.00000046,5463700.00000036,5527700.00000046,96281904.73040102,17.41807709
1613617200000,2021-02-18 03:00:00,BTC/JPY,5532700.0,5548500.00000026,5492800.00000043,5505700.0,43814713.074914,7.95806402
1613613600000,2021-02-18 02:00:00,BTC/JPY,5519200.0,5541600.0,5500900.0,5541600.0,24793808.162952002,4.4741244700000005
1613610000000,2021-02-18 01:00:00,BTC/JPY,5530106.89143716,5541136.80398677,5508500.0,5519300.0,57378237.297029,10.39592653
1613606400000,2021-02-18 00:00:00,BTC/JPY,5519100.0,5558499.99999996,5519100.0,5529684.01956628,59313232.510427475,10.72633306
1613602800000,2021-02-17 23:00:00,BTC/JPY,5513250.81791905,5545900.0,5492399.99999988,5509800.0,36368300.434482,6.60065709
1613599200000,2021-02-17 22:00:00,BTC/JPY,5541500.0,5543100.0,5501300.0,5511027.34867174,55524374.45143835,10.07514043
1613595600000,2021-02-17 21:00:00,BTC/JPY,5534123.38786623,5566799.99999955,5511200.0,5529699.99999978,46974710.59173013,8.49498356
1613592000000,2021-02-17 20:00:00,BTC/JPY,5519941.88866088,5565799.99999961,5506500.0,5535500.0,85952878.23801,15.52757262
1613588400000,2021-02-17 19:00:00,BTC/JPY,5442699.81290124,5548700.0,5442699.81290124,5519941.88866088,123300564.22273974,22.33729389
1613584800000,2021-02-17 18:00:00,BTC/JPY,5433900.0,5481000.0,5431599.99999967,5442805.69788262,44015098.557724796,8.08683995
1613581200000,2021-02-17 17:00:00,BTC/JPY,5430200.00000037,5446299.99999961,5413600.00000023,5434000.0,34093735.881919995,6.27415088
1613577600000,2021-02-17 16:00:00,BTC/JPY,5426099.55794164,5455300.0,5381299.99999986,5429400.0,43560376.120055996,8.02305524
1613574000000,2021-02-17 15:00:00,BTC/JPY,5435214.38430387,5472000.0,5406999.99999991,5424722.42908581,63975821.463299,11.79338156
1613570400000,2021-02-17 14:00:00,BTC/JPY,5442613.89881442,5451300.0,5378600.00000006,5435214.38430387,66747145.62651145,12.28049915
1613566800000,2021-02-17 13:00:00,BTC/JPY,5428400.0,5445000.0,5370100.0,5442200.0,121739408.54675001,22.369521250000002
1613563200000,2021-02-17 12:00:00,BTC/JPY,5440600.0,5469204.04362637,5392499.99999997,5421320.76571968,67363378.53296085,12.4256397
1613559600000,2021-02-17 11:00:00,BTC/JPY,5438597.42104398,5481300.0,5428600.00000046,5440700.0,52215645.670138,9.59722934
1613556000000,2021-02-17 10:00:00,BTC/JPY,5472058.18428558,5478400.0,5421099.99999987,5436000.0,56970208.30572,10.48017077
1613552400000,2021-02-17 09:00:00,BTC/JPY,5414002.28504145,5485450.32291984,5412900.0,5467099.99999985,64921667.45783522,11.87497347
1613548800000,2021-02-17 08:00:00,BTC/JPY,5436498.72177812,5449328.65517911,5379900.00000017,5412000.0,92530998.3708,17.0973759
1613545200000,2021-02-17 07:00:00,BTC/JPY,5368048.28001903,5449100.0,5337600.0,5432300.0,205915243.73381403,37.90572018
1613541600000,2021-02-17 06:00:00,BTC/JPY,5264699.99999981,5376600.0,5260500.0,5354488.85743856,100831237.51708537,18.83116021
1613538000000,2021-02-17 05:00:00,BTC/JPY,5223100.0,5264599.99999975,5215400.0,5264599.99999975,31617197.054738503,6.0056219
1613534400000,2021-02-17 04:00:00,BTC/JPY,5266577.56192903,5295899.99999964,5201999.99999969,5223200.0,64009861.320439994,12.25491295
1613530800000,2021-02-17 03:00:00,BTC/JPY,5264099.99999959,5274348.54602104,5217900.0,5265500.0,56225691.51411,10.67812962
1613527200000,2021-02-17 02:00:00,BTC/JPY,5230301.00582712,5321848.77153885,5230301.00582712,5264200.00000032,120893661.52220136,22.96524857
1613523600000,2021-02-17 01:00:00,BTC/JPY,5203339.32040226,5243700.0,5198499.99999965,5231632.48529591,19889428.59095108,3.80176334
1613520000000,2021-02-17 00:00:00,BTC/JPY,5222016.31571111,5259999.99999989,5203400.00000002,5203400.00000002,51516836.57163219,9.90061048
1613516400000,2021-02-16 23:00:00,BTC/JPY,5214155.86040996,5233000.00000013,5203100.0,5220543.16734852,86902810.2112157,16.6463158
1613512800000,2021-02-16 22:00:00,BTC/JPY,5139700.0,5219499.99999951,5139100.0,5215500.0,52310229.135120004,10.02976304
1613509200000,2021-02-16 21:00:00,BTC/JPY,5161925.09653655,5166200.0,5123900.00000007,5158299.99999984,37863427.295104824,7.34029182
1613505600000,2021-02-16 20:00:00,BTC/JPY,5139311.67380475,5164100.0,5105199.9999998,5161900.0,50994372.16003501,9.87899265
1613502000000,2021-02-16 19:00:00,BTC/JPY,5145574.22384942,5160700.00000028,5120562.61494822,5146829.15724775,25249933.591705337,4.90592029
1613498400000,2021-02-16 18:00:00,BTC/JPY,5103500.0,5155000.0000004,5061999.99999959,5146103.6039136,110505057.67174411,21.47353924
1613494800000,2021-02-16 17:00:00,BTC/JPY,5102019.21407734,5142000.0,5094700.0,5106900.0,79224845.367327,15.51329483
1613491200000,2021-02-16 16:00:00,BTC/JPY,5178235.12803892,5209100.0,5083100.0,5085506.45479526,166392400.3466789,32.71894389
1613487600000,2021-02-16 15:00:00,BTC/JPY,5215900.0,5238100.0,5175900.0,5175900.0,58444524.681021005,11.29166419
1613484000000,2021-02-16 14:00:00,BTC/JPY,5169800.0,5230999.99999957,5147000.0,5214063.44399688,73160556.62465069,14.0313898
1613480400000,2021-02-16 13:00:00,BTC/JPY,5232800.0,5245719.72266145,5164100.00000022,5164100.00000022,108056975.71798359,20.92464819
1613476800000,2021-02-16 12:00:00,BTC/JPY,5151285.03011798,5323000.00000005,5098000.0,5238300.0,468104924.99845195,89.36199244
1613473200000,2021-02-16 11:00:00,BTC/JPY,5160834.70068001,5170700.00000034,5131754.14313758,5155900.0,49415208.695020996,9.58420619
1613469600000,2021-02-16 10:00:00,BTC/JPY,5192332.81671793,5199399.9999995,5138000.00000019,5159400.0,92072306.73038399,17.84554536
1613466000000,2021-02-16 09:00:00,BTC/JPY,5191400.0,5197500.0,5156500.00000018,5195799.99999997,80821260.64574553,15.55511387
1613462400000,2021-02-16 08:00:00,BTC/JPY,5194300.0,5206099.99999983,5159800.00000024,5204200.0,40675390.362046,7.81587763
1613458800000,2021-02-16 07:00:00,BTC/JPY,5173800.0,5199300.00000002,5132700.0,5192400.0,50331505.770264,9.69330286
1613455200000,2021-02-16 06:00:00,BTC/JPY,5185500.0,5192517.377894,5131399.9999998,5173700.0,18926620.611689,3.65823697
1613451600000,2021-02-16 05:00:00,BTC/JPY,5218863.03981958,5228520.81675052,5168000.0,5189000.0,54252906.67949,10.45536841
1613448000000,2021-02-16 04:00:00,BTC/JPY,5229300.0,5277308.15572468,5190300.0,5211800.0,121070402.99431,23.230055450000002
1613444400000,2021-02-16 03:00:00,BTC/JPY,5119325.31849991,5243199.99999985,5110499.99999948,5242700.0,169900569.428723,32.40707449
1613440800000,2021-02-16 02:00:00,BTC/JPY,5091800.0,5135899.99999986,5084758.28037809,5116580.9945008,49550761.5634203,9.68435008
1613437200000,2021-02-16 01:00:00,BTC/JPY,5029038.93926218,5095600.0,5022500.0,5091400.0,61285646.033852,12.037091180000001
1613433600000,2021-02-16 00:00:00,BTC/JPY,5054500.0,5057800.0,4960700.0,5029100.0,75180795.460791,14.94915501
1613430000000,2021-02-15 23:00:00,BTC/JPY,5083500.0,5103200.0000004,5041500.0,5050210.24982378,41853806.42428212,8.28753742
1613426400000,2021-02-15 22:00:00,BTC/JPY,5077800.0,5089399.99999967,5022100.0,5089330.86128434,76106792.93565647,14.95418455
1613422800000,2021-02-15 21:00:00,BTC/JPY,5120886.11194789,5134300.00000012,5071199.99999959,5073900.0,25428741.84162,5.0116758
1613419200000,2021-02-15 20:00:00,BTC/JPY,5130300.0,5137828.24399339,5105800.0,5115935.64818423,29778529.1161189,5.82073958
1613415600000,2021-02-15 19:00:00,BTC/JPY,5090195.93799668,5130474.17380403,5090195.93799668,5126600.0,22985823.441069998,4.48363895
1613412000000,2021-02-15 18:00:00,BTC/JPY,5117734.54220664,5127100.0,5089900.00000025,5089900.00000025,30264411.993722484,5.94597379
1613408400000,2021-02-15 17:00:00,BTC/JPY,5109676.68528939,5140700.00000011,5100099.99999996,5109400.0,34406227.031594,6.73390751
1613404800000,2021-02-15 16:00:00,BTC/JPY,5056800.0,5122300.00000042,5056800.0,5109992.74124815,64921807.88868092,12.70487282
1613401200000,2021-02-15 15:00:00,BTC/JPY,5013100.0,5056799.99999959,5013100.0,5055784.95634244,18020700.10593295,3.56437235
1613397600000,2021-02-15 14:00:00,BTC/JPY,5059082.29796975,5072899.99999977,5003982.11629465,5003982.11629465,38596703.20012557,7.7131976700000004
1613394000000,2021-02-15 13:00:00,BTC/JPY,5052600.0,5080800.0,5041600.00000018,5054234.18714062,62513908.16737459,12.36862121
1613390400000,2021-02-15 12:00:00,BTC/JPY,5032402.06994215,5056495.04725705,4995100.0,5048200.0,50480133.579495996,9.99963028
1613386800000,2021-02-15 11:00:00,BTC/JPY,5034427.39696011,5048300.00000015,5012800.0,5028400.0,48531047.062368006,9.65138952
1613383200000,2021-02-15 10:00:00,BTC/JPY,5002200.0,5034399.99999968,4977600.0,5034399.99999968,21275465.572982647,4.22601811
1613379600000,2021-02-15 09:00:00,BTC/JPY,5001299.99999984,5018799.9999997,4970100.00000013,5000948.5466158,19713288.585295435,3.9419099
1613376000000,2021-02-15 08:00:00,BTC/JPY,4970300.0,5019900.00000034,4953322.03849709,5016668.54387348,21553865.615491897,4.29645001
1613372400000,2021-02-15 07:00:00,BTC/JPY,4924727.4391368,4976500.0,4917300.0,4974200.00000042,20559309.867867738,4.13318923
1613368800000,2021-02-15 06:00:00,BTC/JPY,4907572.66499779,4947800.0,4907572.66499779,4924739.06713391,21947292.60395892,4.45653918
1613365200000,2021-02-15 05:00:00,BTC/JPY,4918218.7646732,4933900.0,4873386.47845312,4908202.95880925,55241040.117811374,11.25484023
1613361600000,2021-02-15 04:00:00,BTC/JPY,4939239.10211697,4941700.0,4852500.0,4916958.24855487,70940158.32926466,14.42765115
1613358000000,2021-02-15 03:00:00,BTC/JPY,4914100.0,4954800.0,4885300.0,4942285.55100806,28593483.48488646,5.78547783
1613354400000,2021-02-15 02:00:00,BTC/JPY,5034200.0,5052599.99999987,4803200.00000024,4917400.0,174695877.09592202,35.52606603
1613350800000,2021-02-15 01:00:00,BTC/JPY,5120430.64544268,5122900.0,5005400.0,5034208.89053155,64248534.83635277,12.76238953
1613347200000,2021-02-15 00:00:00,BTC/JPY,5117492.32055737,5145887.20018499,5087699.99999961,5120500.0,24851663.419274997,4.85336655
1613343600000,2021-02-14 23:00:00,BTC/JPY,5151400.0,5153800.00000052,5093200.0,5102700.0,38072321.675862,7.46121106
1613340000000,2021-02-14 22:00:00,BTC/JPY,5125179.97572915,5174000.0,5116062.86554923,5151500.0,25039388.472705,4.86060147
1613336400000,2021-02-14 21:00:00,BTC/JPY,5129900.0,5149899.99999997,5119999.99999984,5125200.0,21038777.278416,4.10496708
1613332800000,2021-02-14 20:00:00,BTC/JPY,5102542.03488738,5144399.99999957,5093499.99999998,5136430.36097922,32158874.445530787,6.26093847
1613329200000,2021-02-14 19:00:00,BTC/JPY,5110400.0,5126390.0066773,5086483.76330318,5123000.0,20145291.54868,3.93232316
1613325600000,2021-02-14 18:00:00,BTC/JPY,5096700.00000048,5120699.99999984,5080500.00000051,5110300.0,12144726.118863,2.37651921
1613322000000,2021-02-14 17:00:00,BTC/JPY,5143400.0,5149800.0,5096799.99999965,5100900.0,9431557.060758,1.84899862
1613318400000,2021-02-14 16:00:00,BTC/JPY,5094499.99999989,5147000.0,5086300.0,5141100.0,4490032.792563,0.87336033
1613314800000,2021-02-14 15:00:00,BTC/JPY,5125700.0,5136400.0,5050699.99999994,5094399.99999984,24192521.31711924,4.74884605
1613311200000,2021-02-14 14:00:00,BTC/JPY,5128361.21665022,5155400.0,5091600.0,5114100.0,45029916.740045995,8.80505206
1613307600000,2021-02-14 13:00:00,BTC/JPY,5195847.93971326,5202984.94930624,5101300.0,5119000.0,128517630.73912999,25.10600327
1613304000000,2021-02-14 12:00:00,BTC/JPY,5150297.0255463,5210799.99999984,5150297.0255463,5197374.31417956,21916981.077897165,4.21693335
1613300400000,2021-02-14 11:00:00,BTC/JPY,5146098.78460925,5158900.0,5123100.0,5155900.0,26509940.116807003,5.14167073
1613296800000,2021-02-14 10:00:00,BTC/JPY,5159218.28753752,5180104.53619933,5137600.0,5145154.18039841,52077492.9264216,10.12165838
1613293200000,2021-02-14 09:00:00,BTC/JPY,5109700.0,5162599.9999999,5109700.0,5161107.49595919,43570322.78804338,8.44204908
1613289600000,2021-02-14 08:00:00,BTC/JPY,5123300.0,5146728.52074981,5090367.13616995,5111600.0,24410003.6466,4.7754135
1613286000000,2021-02-14 07:00:00,BTC/JPY,5130000.0,5152086.84677785,5101000.0,5123200.0,39454139.7552,7.7010735
1613282400000,2021-02-14 06:00:00,BTC/JPY,5138300.0,5176116.20730914,5104000.00000023,5119300.0,143869808.570025,28.10341425
1613278800000,2021-02-14 05:00:00,BTC/JPY,4992700.0,5138200.0,4992700.0,5134500.0,102670087.125375,19.99612175
1613275200000,2021-02-14 04:00:00,BTC/JPY,4970700.0,5005800.00000052,4965600.0000002,4986900.0,15635886.863489999,3.1353921
1613271600000,2021-02-14 03:00:00,BTC/JPY,4977329.49893994,4987600.00000022,4960600.0,4964209.99601167,27757603.383580673,5.59154496
1613268000000,2021-02-14 02:00:00,BTC/JPY,4985411.11274376,5000099.9999999,4970899.99999959,4977329.49893994,33860772.03378216,6.80299989
1613264400000,2021-02-14 01:00:00,BTC/JPY,5004099.99999971,5007871.70175696,4969399.99999992,4983836.77239237,47743362.54682615,9.57964009
1613260800000,2021-02-14 00:00:00,BTC/JPY,4953714.39366905,5003200.00000033,4936099.99999975,4998320.70362518,45236406.62882092,9.05032096
1613257200000,2021-02-13 23:00:00,BTC/JPY,4947200.0,4966800.0,4936800.00000008,4940500.0,15471211.173385,3.13150717
1613253600000,2021-02-13 22:00:00,BTC/JPY,4950500.0,4960600.0,4920600.0,4951400.0,7041898.16233,1.42220345
1613250000000,2021-02-13 21:00:00,BTC/JPY,4925100.0,4968400.0,4902200.00000034,4945100.0,11404521.456366,2.30622666
1613246400000,2021-02-13 20:00:00,BTC/JPY,4913000.0,4925199.99999979,4893899.99999952,4923500.0,9729917.2006,1.9762196
1613242800000,2021-02-13 19:00:00,BTC/JPY,4907200.0,4939020.55038939,4900000.00000034,4913100.0,2473125.276339,0.50337369
1613239200000,2021-02-13 18:00:00,BTC/JPY,4909800.0,4933772.74921808,4907300.0,4907300.0,12534100.818288,2.55417456
1613235600000,2021-02-13 17:00:00,BTC/JPY,4945527.82384181,4950200.0,4907299.99999963,4908400.0,19246750.442248,3.92118622
1613232000000,2021-02-13 16:00:00,BTC/JPY,4946600.0,4970100.00000025,4921178.02640694,4951500.0,21291000.4038,4.2999092
1613228400000,2021-02-13 15:00:00,BTC/JPY,4929000.0,4963685.21589454,4925300.0,4946577.38407607,37869734.77845881,7.65574494
1613224800000,2021-02-13 14:00:00,BTC/JPY,4927580.34383593,4937899.99999956,4899600.00000015,4931700.0,45705524.177988,9.26770164
1613221200000,2021-02-13 13:00:00,BTC/JPY,4920300.0,4944268.3515607,4884700.00000037,4927400.0,21584363.404554002,4.3804772100000005
1613217600000,2021-02-13 12:00:00,BTC/JPY,4877400.0,4949700.0,4854300.0,4920400.0,48161361.286316,9.78809879
1613214000000,2021-02-13 11:00:00,BTC/JPY,4904290.15196037,4924199.99999978,4854800.0,4889800.0,49250006.042236,10.07198782
1613210400000,2021-02-13 10:00:00,BTC/JPY,4958000.0,4959900.0,4902401.1418017,4902401.1418017,33691097.27843173,6.87236648
1613206800000,2021-02-13 09:00:00,BTC/JPY,4976919.7712734,4992900.00000021,4944500.0,4958100.0,18722413.989594,3.77612674
1613203200000,2021-02-13 08:00:00,BTC/JPY,4940300.0,4988900.0,4902715.97682814,4983600.0,22883949.092123996,4.59185109
1613199600000,2021-02-13 07:00:00,BTC/JPY,5019414.82663085,5025200.0,4940400.0,4940400.0,53843010.759767994,10.89851242
1613196000000,2021-02-13 06:00:00,BTC/JPY,5037780.20317354,5037780.20317354,4993600.0,5019939.55167492,38337646.81970446,7.6370734
1613192400000,2021-02-13 05:00:00,BTC/JPY,5036800.00000052,5038000.00000029,4984400.0,5035261.52296197,42690866.58301152,8.47838119
1613188800000,2021-02-13 04:00:00,BTC/JPY,5031597.80290593,5038700.0,5008400.00000003,5036700.00000019,34085368.717435285,6.76740102
1613185200000,2021-02-13 03:00:00,BTC/JPY,5034002.18285618,5059200.00000006,5014099.99999998,5031378.5576358,64214603.536720276,12.7628249
1613181600000,2021-02-13 02:00:00,BTC/JPY,5012173.62102258,5037199.99999974,4996600.0,5033267.56779448,36598959.876368515,7.27141154
1613178000000,2021-02-13 01:00:00,BTC/JPY,4987800.0,5022800.0,4987721.4339686,5011124.17093443,21718399.6730963,4.3340374200000005
1613174400000,2021-02-13 00:00:00,BTC/JPY,4970720.34254051,5000600.00000014,4960100.0,4986500.0,42324475.5353,8.4878122
1613170800000,2021-02-12 23:00:00,BTC/JPY,5027800.00000015,5028899.99999959,4963898.91696751,4970400.00000034,49239601.958811365,9.90656727
1613167200000,2021-02-12 22:00:00,BTC/JPY,5030288.33995973,5033600.0,5001800.00000025,5027699.99999982,35538690.31447673,7.0685781400000005
1613163600000,2021-02-12 21:00:00,BTC/JPY,5002300.0,5053100.0,4997082.21029917,5020100.0,41246873.283495,8.21634495
1613160000000,2021-02-12 20:00:00,BTC/JPY,4973426.93332151,5003800.0,4955099.99999956,5001400.0,22943692.285558,4.58745397
1613156400000,2021-02-12 19:00:00,BTC/JPY,4959875.41281573,4982900.0,4945100.0,4960600.0,20976300.446386002,4.22858131
1613152800000,2021-02-12 18:00:00,BTC/JPY,5011889.59571177,5015682.53388613,4928661.07820626,4954418.42698186,63810434.55797789,12.87950049
1613149200000,2021-02-12 17:00:00,BTC/JPY,4998714.34943458,5025599.99999981,4983500.0,5014800.0,35180866.233072,7.01540764
1613145600000,2021-02-12 16:00:00,BTC/JPY,4941800.0,5025938.87388659,4937600.0,4989800.0,89002901.87854199,17.83696779
1613142000000,2021-02-12 15:00:00,BTC/JPY,4905800.0,4947100.0,4898500.0,4937100.0,29443080.872625,5.96363875
1613138400000,2021-02-12 14:00:00,BTC/JPY,5037300.0,5037400.0,4827700.0,4868500.0,511590700.505885,105.08179121
1613134800000,2021-02-12 13:00:00,BTC/JPY,5023324.86715378,5059600.00000018,5009499.99999996,5035200.0,68086077.974064,13.52202057
1613131200000,2021-02-12 12:00:00,BTC/JPY,5006600.0,5051200.0,4977600.00000015,5019755.00227316,22588083.004782554,4.49983774
1613127600000,2021-02-12 11:00:00,BTC/JPY,4985700.0,5043100.0,4971300.00000022,5006596.88811762,54157625.25784696,10.81725301
1613124000000,2021-02-12 10:00:00,BTC/JPY,4979600.0,5012900.0,4972900.00000013,4972900.00000013,33025718.143940866,6.6411386
1613120400000,2021-02-12 09:00:00,BTC/JPY,4951200.0,4984899.99999989,4944299.99999966,4981799.99999955,49640227.85461952,9.96431568
1613116800000,2021-02-12 08:00:00,BTC/JPY,4963363.35328135,5008400.0,4949600.00000014,4951320.43260927,48337506.90216628,9.76254871
1613113200000,2021-02-12 07:00:00,BTC/JPY,4960500.0,4977999.99999991,4920599.99999976,4965881.3358737,29990693.16150341,6.03934954
1613109600000,2021-02-12 06:00:00,BTC/JPY,4953900.00000003,4989899.99999988,4906899.9999996,4964182.2174011,80877263.81228545,16.29216259
1613106000000,2021-02-12 05:00:00,BTC/JPY,4946609.10993524,4981400.00000019,4935400.0,4953900.00000003,78709123.97573447,15.88831506
1613102400000,2021-02-12 04:00:00,BTC/JPY,4988218.62212383,4988218.62212383,4916106.48559183,4957723.63636869,98686787.80164918,19.90566539
1613098800000,2021-02-12 03:00:00,BTC/JPY,5025600.0,5033700.0,4966900.0,4982900.0,66904558.781008005,13.42683152
1613095200000,2021-02-12 02:00:00,BTC/JPY,5081152.12039532,5084200.0,5011138.07544539,5026009.97634313,66359516.545575336,13.20322022
1613091600000,2021-02-12 01:00:00,BTC/JPY,5021400.0,5092599.9999998,5000700.0,5088100.0,108507842.311013,21.32580773
1613088000000,2021-02-12 00:00:00,BTC/JPY,5031236.38252941,5127695.75924603,5011200.00000025,5026800.0,149776770.806064,29.79564948
1613084400000,2021-02-11 23:00:00,BTC/JPY,4999200.00000022,5038300.0,4992500.0,5025100.0,78537412.974739,15.62902489
1613080800000,2021-02-11 22:00:00,BTC/JPY,4912200.0,4999198.62813517,4912200.0,4999198.62813517,40645805.524734095,8.13046421
1613077200000,2021-02-11 21:00:00,BTC/JPY,4931690.1696044,4958500.0,4879711.62627033,4911555.35029653,120058053.53082193,24.44399889
1613073600000,2021-02-11 20:00:00,BTC/JPY,5007496.31470483,5089800.0,4916600.0,4925930.9289027,252214071.35854846,51.20130083
1613070000000,2021-02-11 19:00:00,BTC/JPY,5001200.0,5034500.0,4967700.0,5008544.01766846,144382559.54871234,28.8272518
1613066400000,2021-02-11 18:00:00,BTC/JPY,4970887.98711674,5038300.0,4968683.18529561,4994400.0,89151031.088736,17.85019844
1613062800000,2021-02-11 17:00:00,BTC/JPY,4992325.99193205,4997291.82403247,4915700.0,4971276.87996966,76887940.62389454,15.46643699
1613059200000,2021-02-11 16:00:00,BTC/JPY,5036316.21544934,5064900.0,4974080.88774531,4997291.82403247,57407905.357264474,11.48780327
1613055600000,2021-02-11 15:00:00,BTC/JPY,5020780.30054734,5048000.0,4986600.0,5025600.0,91779365.26483199,18.26236972
1613052000000,2021-02-11 14:00:00,BTC/JPY,4979700.0,5040304.63793882,4950200.00000018,5019800.0,87598374.197484,17.45057058
1613048400000,2021-02-11 13:00:00,BTC/JPY,4876100.0,5055468.85548581,4876100.0,4971800.0,286383607.78369004,57.60159455
1613044800000,2021-02-11 12:00:00,BTC/JPY,4823000.0,4887700.0,4823000.0,4874000.0,82045335.65708,16.83326542
1613041200000,2021-02-11 11:00:00,BTC/JPY,4844800.0,4869499.99999959,4805300.0,4821242.70405097,73416006.89107864,15.22761068
1613037600000,2021-02-11 10:00:00,BTC/JPY,4761100.0,4851200.00000032,4753700.00000024,4847000.0,88501971.1198,18.2591234
1613034000000,2021-02-11 09:00:00,BTC/JPY,4717162.87305187,4777099.9999997,4695000.0,4772300.0,50556263.828174,10.59368938
1613030400000,2021-02-11 08:00:00,BTC/JPY,4680800.0,4720900.0,4658356.17097731,4717099.99999979,51850316.3120237,10.991990060000001
1613026800000,2021-02-11 07:00:00,BTC/JPY,4662200.0,4719899.9999999,4662200.0,4674500.00000008,23679878.899485406,5.06575653
1613023200000,2021-02-11 06:00:00,BTC/JPY,4672229.56690542,4696852.27542512,4645100.0,4655363.37897948,17634415.87717165,3.78797839
1613019600000,2021-02-11 05:00:00,BTC/JPY,4681800.0,4704299.99999963,4656200.00000008,4670200.0000002,18189834.15662678,3.89487263
1613016000000,2021-02-11 04:00:00,BTC/JPY,4763600.0,4774200.0,4666500.0,4671800.0,106394786.048418,22.77383151
1613012400000,2021-02-11 03:00:00,BTC/JPY,4682600.00000044,4769750.43438873,4682600.00000044,4752900.0,72116677.659978,15.17319482
1613008800000,2021-02-11 02:00:00,BTC/JPY,4624200.0,4690700.0,4624200.0,4683400.0,30293699.91424,6.4683136
1613005200000,2021-02-11 01:00:00,BTC/JPY,4631792.04495809,4659500.0,4603499.9999997,4624289.9552844,34142553.46046769,7.38330723
1613001600000,2021-02-11 00:00:00,BTC/JPY,4695524.42459578,4706400.0,4595500.0,4624900.0,113127531.235187,24.46053563
1612998000000,2021-02-10 23:00:00,BTC/JPY,4730300.0,4743200.0,4689700.0,4691500.0,31447574.837085,6.7030959900000004
